dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,total_count,hr
2011-04-11,2,0,4,0,1,1,2,0.64,0.6212,0.5,0.2836,25,66,91,22.0
2011-04-11,2,0,4,0,1,1,3,0.58,0.5455,0.6,0.0,16,38,54,23.0
2011-04-12,2,0,4,0,2,1,2,0.62,0.6212,0.5,0.1045,11,13,24,0.0
2011-04-12,2,0,4,0,2,1,2,0.62,0.6212,0.5,0.0896,6,7,13,1.0
2011-04-12,2,0,4,0,2,1,2,0.6,0.6212,0.53,0.1343,7,7,14,2.0
2011-04-12,2,0,4,0,2,1,2,0.58,0.5455,0.56,0.1343,0,1,1,3.0
2011-04-12,2,0,4,0,2,1,2,0.56,0.5303,0.64,0.1343,4,2,6,4.0
2011-04-12,2,0,4,0,2,1,2,0.54,0.5152,0.68,0.1343,1,15,16,5.0
2011-04-12,2,0,4,0,2,1,2,0.54,0.5152,0.68,0.2836,3,55,58,6.0
2011-04-12,2,0,4,0,2,1,2,0.54,0.5152,0.68,0.2239,12,177,189,7.0
2011-04-12,2,0,4,0,2,1,3,0.48,0.4697,0.88,0.3881,15,211,226,8.0
2011-04-12,2,0,4,0,2,1,3,0.46,0.4545,0.94,0.4925,4,50,54,9.0
2011-04-12,2,0,4,0,2,1,3,0.5,0.4848,0.82,0.4179,6,34,40,10.0
2011-04-12,2,0,4,0,2,1,1,0.52,0.5,0.77,0.3582,11,38,49,11.0
2011-04-12,2,0,4,0,2,1,2,0.56,0.5303,0.64,0.4627,9,83,92,12.0
2011-04-12,2,0,4,0,2,1,3,0.54,0.5152,0.68,0.2836,22,84,106,13.0
2011-04-12,2,0,4,0,2,1,2,0.5,0.4848,0.82,0.2836,16,28,44,14.0
2011-04-12,2,0,4,0,2,1,2,0.48,0.4697,0.77,0.5224,24,54,78,15.0
2011-04-12,2,0,4,0,2,1,2,0.48,0.4697,0.77,0.3881,19,80,99,16.0
2011-04-12,2,0,4,0,2,1,3,0.44,0.4394,0.77,0.2239,29,262,291,17.0
2011-04-12,2,0,4,0,2,1,3,0.44,0.4394,0.77,0.2239,21,203,224,18.0
2011-04-12,2,0,4,0,2,1,2,0.42,0.4242,0.82,0.2836,3,127,130,19.0
2011-04-12,2,0,4,0,2,1,2,0.42,0.4242,0.82,0.2836,9,94,103,20.0
2011-04-12,2,0,4,0,2,1,2,0.42,0.4242,0.82,0.194,10,74,84,21.0
2011-04-12,2,0,4,0,2,1,2,0.4,0.4091,0.94,0.2985,7,47,54,22.0
2011-04-12,2,0,4,0,2,1,2,0.4,0.4091,0.94,0.2537,8,31,39,23.0
2011-04-13,2,0,4,0,3,1,2,0.4,0.4091,1.0,0.2985,3,12,15,0.0
2011-04-13,2,0,4,0,3,1,2,0.4,0.4091,1.0,0.2985,0,1,1,1.0
2011-04-13,2,0,4,0,3,1,3,0.4,0.4091,1.0,0.2985,0,2,2,2.0
2011-04-13,2,0,4,0,3,1,3,0.4,0.4091,0.94,0.3284,0,2,2,3.0
2011-04-13,2,0,4,0,3,1,3,0.4,0.4091,0.94,0.3284,1,2,3,4.0
2011-04-13,2,0,4,0,3,1,3,0.38,0.3939,0.94,0.2537,1,4,5,5.0
2011-04-13,2,0,4,0,3,1,3,0.38,0.3939,0.94,0.2239,1,33,34,6.0
2011-04-13,2,0,4,0,3,1,3,0.36,0.3485,1.0,0.2239,3,67,70,7.0
2011-04-13,2,0,4,0,3,1,3,0.38,0.3939,0.94,0.194,6,158,164,8.0
2011-04-13,2,0,4,0,3,1,2,0.38,0.3939,0.94,0.2239,2,63,65,9.0
2011-04-13,2,0,4,0,3,1,2,0.4,0.4091,0.87,0.194,4,42,46,10.0
2011-04-13,2,0,4,0,3,1,2,0.42,0.4242,0.82,0.194,4,57,61,11.0
2011-04-13,2,0,4,0,3,1,3,0.42,0.4242,0.82,0.2537,12,83,95,12.0
2011-04-13,2,0,4,0,3,1,2,0.44,0.4394,0.77,0.194,6,55,61,13.0
2011-04-13,2,0,4,0,3,1,2,0.42,0.4242,0.77,0.2537,24,82,106,14.0
2011-04-13,2,0,4,0,3,1,2,0.44,0.4394,0.72,0.2836,12,69,81,15.0
2011-04-13,2,0,4,0,3,1,1,0.46,0.4545,0.67,0.2836,23,119,142,16.0
2011-04-13,2,0,4,0,3,1,1,0.46,0.4545,0.67,0.2985,25,284,309,17.0
2011-04-13,2,0,4,0,3,1,1,0.44,0.4394,0.62,0.3881,28,293,321,18.0
2011-04-13,2,0,4,0,3,1,1,0.44,0.4394,0.62,0.2537,15,160,175,19.0
2011-04-13,2,0,4,0,3,1,1,0.44,0.4394,0.62,0.2537,7,119,126,20.0
2011-04-13,2,0,4,0,3,1,1,0.42,0.4242,0.67,0.1642,17,100,117,21.0
2011-04-13,2,0,4,0,3,1,1,0.42,0.4242,0.67,0.194,10,89,99,22.0
2011-04-13,2,0,4,0,3,1,1,0.4,0.4091,0.71,0.1343,5,57,62,23.0
2011-04-14,2,0,4,0,4,1,1,0.38,0.3939,0.76,0.1343,3,18,21,0.0
2011-04-14,2,0,4,0,4,1,1,0.38,0.3939,0.76,0.2239,1,9,10,1.0
2011-04-14,2,0,4,0,4,1,1,0.36,0.3485,0.76,0.1343,0,3,3,2.0
2011-04-14,2,0,4,0,4,1,1,0.34,0.3333,0.81,0.1343,0,2,2,3.0
2011-04-14,2,0,4,0,4,1,1,0.34,0.3636,0.76,0.0,1,8,9,4.0
2011-04-14,2,0,4,0,4,1,1,0.34,0.3485,0.76,0.0896,2,12,14,5.0
2011-04-14,2,0,4,0,4,1,1,0.34,0.3485,0.76,0.1045,4,66,70,6.0
2011-04-14,2,0,4,0,4,1,1,0.38,0.3939,0.66,0.0,11,182,193,7.0
2011-04-14,2,0,4,0,4,1,1,0.42,0.4242,0.58,0.1642,21,316,337,8.0
2011-04-14,2,0,4,0,4,1,1,0.46,0.4545,0.51,0.1343,18,152,170,9.0
2011-04-14,2,0,4,0,4,1,1,0.5,0.4848,0.51,0.194,21,68,89,10.0
2011-04-14,2,0,4,0,4,1,1,0.52,0.5,0.45,0.1642,28,87,115,11.0
2011-04-14,2,0,4,0,4,1,1,0.54,0.5152,0.42,0.1343,35,110,145,12.0
2011-04-14,2,0,4,0,4,1,1,0.56,0.5303,0.37,0.2239,38,121,159,13.0
2011-04-14,2,0,4,0,4,1,1,0.56,0.5303,0.35,0.0896,36,101,137,14.0
2011-04-14,2,0,4,0,4,1,1,0.6,0.6212,0.31,0.0896,57,85,142,15.0
2011-04-14,2,0,4,0,4,1,1,0.6,0.6061,0.26,0.1045,49,153,202,16.0
2011-04-14,2,0,4,0,4,1,1,0.6,0.6061,0.28,0.0,50,338,388,17.0
2011-04-14,2,0,4,0,4,1,1,0.56,0.5303,0.3,0.0,47,290,337,18.0
2011-04-14,2,0,4,0,4,1,1,0.54,0.5152,0.32,0.0,37,222,259,19.0
2011-04-14,2,0,4,0,4,1,1,0.5,0.4848,0.51,0.194,22,147,169,20.0
2011-04-14,2,0,4,0,4,1,1,0.46,0.4545,0.63,0.1343,19,126,145,21.0
2011-04-14,2,0,4,0,4,1,1,0.48,0.4697,0.55,0.1045,22,82,104,22.0
2011-04-14,2,0,4,0,4,1,1,0.46,0.4545,0.59,0.1045,7,40,47,23.0
2011-04-15,2,0,4,1,5,0,1,0.44,0.4394,0.67,0.0,6,21,27,0.0
2011-04-15,2,0,4,1,5,0,1,0.44,0.4394,0.62,0.0,6,9,15,1.0
2011-04-15,2,0,4,1,5,0,1,0.4,0.4091,0.76,0.0,8,10,18,2.0
2011-04-15,2,0,4,1,5,0,1,0.4,0.4091,0.76,0.0,0,3,3,3.0
2011-04-15,2,0,4,1,5,0,1,0.38,0.3939,0.82,0.0896,0,3,3,4.0
2011-04-15,2,0,4,1,5,0,1,0.36,0.3636,0.81,0.1045,2,11,13,5.0
2011-04-15,2,0,4,1,5,0,1,0.36,0.3636,0.81,0.0896,5,42,47,6.0
2011-04-15,2,0,4,1,5,0,1,0.4,0.4091,0.71,0.1642,10,139,149,7.0
2011-04-15,2,0,4,1,5,0,1,0.44,0.4394,0.62,0.2985,21,279,300,8.0
2011-04-15,2,0,4,1,5,0,1,0.5,0.4848,0.55,0.194,16,162,178,9.0
2011-04-15,2,0,4,1,5,0,1,0.5,0.4848,0.55,0.194,31,91,122,10.0
2011-04-15,2,0,4,1,5,0,1,0.52,0.5,0.55,0.194,41,95,136,11.0
2011-04-15,2,0,4,1,5,0,1,0.52,0.5,0.55,0.2836,45,155,200,12.0
2011-04-15,2,0,4,1,5,0,1,0.54,0.5152,0.52,0.2537,47,133,180,13.0
2011-04-15,2,0,4,1,5,0,1,0.54,0.5152,0.52,0.2537,57,106,163,14.0
2011-04-15,2,0,4,1,5,0,1,0.54,0.5152,0.52,0.4478,50,112,162,15.0
2011-04-15,2,0,4,1,5,0,1,0.52,0.5,0.55,0.4925,70,173,243,16.0
2011-04-15,2,0,4,1,5,0,2,0.5,0.4848,0.63,0.3881,64,267,331,17.0
2011-04-15,2,0,4,1,5,0,2,0.46,0.4545,0.67,0.3881,47,216,263,18.0
2011-04-15,2,0,4,1,5,0,1,0.42,0.4242,0.77,0.3881,41,168,209,19.0
2011-04-15,2,0,4,1,5,0,2,0.4,0.4091,0.76,0.3284,26,92,118,20.0
2011-04-15,2,0,4,1,5,0,2,0.4,0.4091,0.76,0.2985,25,77,102,21.0
2011-04-15,2,0,4,1,5,0,2,0.38,0.3939,0.82,0.3881,16,64,80,22.0
2011-04-15,2,0,4,1,5,0,2,0.36,0.3485,0.81,0.194,8,56,64,23.0
2011-04-16,2,0,4,0,6,0,2,0.36,0.3485,0.81,0.2239,7,36,43,0.0
2011-04-16,2,0,4,0,6,0,2,0.36,0.3333,0.87,0.2836,5,28,33,1.0
2011-04-16,2,0,4,0,6,0,2,0.36,0.3485,0.87,0.1343,5,19,24,2.0
2011-04-16,2,0,4,0,6,0,2,0.36,0.3485,0.87,0.1642,5,9,14,3.0
2011-04-16,2,0,4,0,6,0,2,0.36,0.3485,0.87,0.2239,1,4,5,4.0
2011-04-16,2,0,4,0,6,0,2,0.38,0.3939,0.87,0.2836,1,3,4,5.0
2011-04-16,2,0,4,0,6,0,3,0.4,0.4091,0.82,0.3284,1,9,10,6.0
2011-04-16,2,0,4,0,6,0,2,0.4,0.4091,0.82,0.4179,3,18,21,7.0
2011-04-16,2,0,4,0,6,0,3,0.4,0.4091,0.87,0.3582,7,38,45,8.0
2011-04-16,2,0,4,0,6,0,3,0.4,0.4091,1.0,0.2985,2,27,29,9.0
2011-04-16,2,0,4,0,6,0,3,0.42,0.4242,0.94,0.3881,1,21,22,10.0
2011-04-16,2,0,4,0,6,0,3,0.42,0.4242,0.94,0.4478,4,27,31,11.0
2011-04-16,2,0,4,0,6,0,2,0.46,0.4545,0.88,0.5821,6,26,32,12.0
2011-04-16,2,0,4,0,6,0,3,0.46,0.4545,0.94,0.5224,9,49,58,13.0
2011-04-16,2,0,4,0,6,0,3,0.52,0.5,0.83,0.5821,14,49,63,14.0
2011-04-16,2,0,4,0,6,0,3,0.52,0.5,0.83,0.5821,16,62,78,15.0
2011-04-16,2,0,4,0,6,0,3,0.5,0.4848,0.88,0.4627,6,27,33,16.0
2011-04-16,2,0,4,0,6,0,3,0.5,0.4848,0.88,0.5821,1,14,15,17.0
2011-04-16,2,0,4,0,6,0,2,0.5,0.4848,0.94,0.3881,6,32,38,18.0
2011-04-16,2,0,4,0,6,0,2,0.52,0.5,0.94,0.4179,9,62,71,19.0
2011-04-16,2,0,4,0,6,0,3,0.44,0.4394,0.94,0.2239,4,49,53,20.0
2011-04-16,2,0,4,0,6,0,2,0.44,0.4394,0.94,0.0,1,13,14,21.0
2011-04-16,2,0,4,0,6,0,3,0.42,0.4242,1.0,0.0,2,22,24,22.0
2011-04-16,2,0,4,0,6,0,2,0.44,0.4394,0.77,0.2836,5,30,35,23.0
2011-04-17,2,0,4,0,0,0,2,0.44,0.4394,0.77,0.2836,4,29,33,0.0
2011-04-17,2,0,4,0,0,0,1,0.42,0.4242,0.67,0.2239,6,25,31,1.0
2011-04-17,2,0,4,0,0,0,1,0.4,0.4091,0.62,0.194,4,25,29,2.0
2011-04-17,2,0,4,0,0,0,1,0.4,0.4091,0.66,0.1343,12,13,25,3.0
2011-04-17,2,0,4,0,0,0,1,0.36,0.3636,0.76,0.1045,2,5,7,4.0
2011-04-17,2,0,4,0,0,0,1,0.36,0.3485,0.71,0.1642,2,1,3,5.0
2011-04-17,2,0,4,0,0,0,1,0.36,0.3182,0.66,0.4478,3,5,8,6.0
2011-04-17,2,0,4,0,0,0,1,0.36,0.3333,0.5,0.3582,2,14,16,7.0
2011-04-17,2,0,4,0,0,0,1,0.38,0.3939,0.46,0.3881,7,36,43,8.0
2011-04-17,2,0,4,0,0,0,1,0.4,0.4091,0.43,0.2836,31,71,102,9.0
2011-04-17,2,0,4,0,0,0,1,0.42,0.4242,0.44,0.4478,91,120,211,10.0
2011-04-17,2,0,4,0,0,0,1,0.46,0.4545,0.41,0.4179,119,185,304,11.0
2011-04-17,2,0,4,0,0,0,1,0.46,0.4545,0.38,0.3881,167,187,354,12.0
2011-04-17,2,0,4,0,0,0,1,0.5,0.4848,0.34,0.3881,181,162,343,13.0
2011-04-17,2,0,4,0,0,0,1,0.52,0.5,0.34,0.3881,170,191,361,14.0
2011-04-17,2,0,4,0,0,0,1,0.54,0.5152,0.32,0.5224,179,209,388,15.0
2011-04-17,2,0,4,0,0,0,1,0.54,0.5152,0.3,0.3582,161,182,343,16.0
2011-04-17,2,0,4,0,0,0,1,0.56,0.5303,0.3,0.4478,143,163,306,17.0
2011-04-17,2,0,4,0,0,0,1,0.56,0.5303,0.3,0.3881,102,175,277,18.0
2011-04-17,2,0,4,0,0,0,1,0.56,0.5303,0.3,0.2985,75,135,210,19.0
2011-04-17,2,0,4,0,0,0,1,0.52,0.5,0.36,0.194,44,97,141,20.0
2011-04-17,2,0,4,0,0,0,1,0.5,0.4848,0.42,0.194,13,70,83,21.0
2011-04-17,2,0,4,0,0,0,1,0.5,0.4848,0.39,0.1045,21,49,70,22.0
2011-04-17,2,0,4,0,0,0,1,0.44,0.4394,0.67,0.1642,19,37,56,23.0
2011-04-18,2,0,4,0,1,1,1,0.46,0.4545,0.47,0.0896,15,24,39,0.0
2011-04-18,2,0,4,0,1,1,1,0.46,0.4545,0.47,0.1343,11,8,19,1.0
2011-04-18,2,0,4,0,1,1,1,0.42,0.4242,0.67,0.1045,14,2,16,2.0
2011-04-18,2,0,4,0,1,1,1,0.42,0.4242,0.62,0.1045,6,1,7,3.0
2011-04-18,2,0,4,0,1,1,1,0.4,0.4091,0.87,0.1642,2,4,6,4.0
2011-04-18,2,0,4,0,1,1,1,0.4,0.4091,0.76,0.0896,0,16,16,5.0
2011-04-18,2,0,4,0,1,1,1,0.4,0.4091,0.82,0.0,3,51,54,6.0
2011-04-18,2,0,4,0,1,1,1,0.46,0.4545,0.63,0.0,12,156,168,7.0
2011-04-18,2,0,4,0,1,1,1,0.46,0.4545,0.63,0.0,20,277,297,8.0
2011-04-18,2,0,4,0,1,1,2,0.5,0.4848,0.55,0.1045,37,132,169,9.0
2011-04-18,2,0,4,0,1,1,2,0.52,0.5,0.55,0.1045,41,68,109,10.0
2011-04-18,2,0,4,0,1,1,2,0.54,0.5152,0.52,0.0896,36,87,123,11.0
2011-04-18,2,0,4,0,1,1,2,0.56,0.5303,0.49,0.0896,60,124,184,12.0
2011-04-18,2,0,4,0,1,1,2,0.56,0.5303,0.49,0.1642,41,128,169,13.0
2011-04-18,2,0,4,0,1,1,2,0.58,0.5455,0.49,0.194,49,95,144,14.0
2011-04-18,2,0,4,0,1,1,2,0.6,0.6212,0.43,0.194,64,112,176,15.0
2011-04-18,2,0,4,0,1,1,1,0.6,0.6212,0.46,0.2836,40,165,205,16.0
2011-04-18,2,0,4,0,1,1,1,0.58,0.5455,0.49,0.2836,66,362,428,17.0
2011-04-18,2,0,4,0,1,1,1,0.64,0.6212,0.31,0.3582,41,321,362,18.0
2011-04-18,2,0,4,0,1,1,1,0.56,0.5303,0.46,0.2537,42,244,286,19.0
2011-04-18,2,0,4,0,1,1,1,0.6,0.6212,0.33,0.2985,29,136,165,20.0
2011-04-18,2,0,4,0,1,1,1,0.56,0.5303,0.37,0.2836,20,131,151,21.0
2011-04-18,2,0,4,0,1,1,1,0.52,0.5,0.55,0.2836,9,81,90,22.0
2011-04-18,2,0,4,0,1,1,1,0.5,0.4848,0.59,0.2537,11,35,46,23.0
2011-04-19,2,0,4,0,2,1,1,0.5,0.4848,0.55,0.2239,2,23,25,0.0
2011-04-19,2,0,4,0,2,1,1,0.46,0.4545,0.63,0.2239,5,2,7,1.0
2011-04-19,2,0,4,0,2,1,1,0.46,0.4545,0.67,0.2836,8,5,13,2.0
2011-04-19,2,0,4,0,2,1,1,0.48,0.4697,0.63,0.2239,0,3,3,3.0
2011-04-19,2,0,4,0,2,1,1,0.46,0.4545,0.67,0.0896,1,4,5,4.0
2011-04-19,2,0,4,0,2,1,2,0.46,0.4545,0.72,0.194,1,17,18,5.0
2011-04-19,2,0,4,0,2,1,2,0.48,0.4697,0.67,0.0,2,63,65,6.0
2011-04-19,2,0,4,0,2,1,2,0.52,0.5,0.55,0.0,22,166,188,7.0
2011-04-19,2,0,4,0,2,1,2,0.5,0.4848,0.68,0.1343,20,331,351,8.0
2011-04-19,2,0,4,0,2,1,3,0.52,0.5,0.63,0.0896,23,139,162,9.0
2011-04-19,2,0,4,0,2,1,2,0.5,0.4848,0.72,0.2239,15,60,75,10.0
2011-04-19,2,0,4,0,2,1,2,0.54,0.5152,0.68,0.1642,19,53,72,11.0
2011-04-19,2,0,4,0,2,1,2,0.54,0.5152,0.64,0.0896,19,84,103,12.0
2011-04-19,2,0,4,0,2,1,2,0.54,0.5152,0.68,0.2239,26,103,129,13.0
2011-04-19,2,0,4,0,2,1,2,0.54,0.5152,0.64,0.194,19,88,107,14.0
2011-04-19,2,0,4,0,2,1,2,0.54,0.5152,0.65,0.1642,44,83,127,15.0
2011-04-19,2,0,4,0,2,1,1,0.56,0.5303,0.52,0.2985,30,162,192,16.0
2011-04-19,2,0,4,0,2,1,1,0.56,0.5303,0.6,0.1045,39,372,411,17.0
2011-04-19,2,0,4,0,2,1,2,0.54,0.5152,0.64,0.1343,44,377,421,18.0
2011-04-19,2,0,4,0,2,1,2,0.5,0.4848,0.72,0.194,28,248,276,19.0
2011-04-19,2,0,4,0,2,1,2,0.5,0.4848,0.72,0.2239,20,148,168,20.0
2011-04-19,2,0,4,0,2,1,2,0.5,0.4848,0.72,0.1343,8,114,122,21.0
2011-04-19,2,0,4,0,2,1,1,0.48,0.4697,0.77,0.0896,3,109,112,22.0
2011-04-19,2,0,4,0,2,1,1,0.46,0.4545,0.88,0.0896,11,41,52,23.0
2011-04-20,2,0,4,0,3,1,1,0.44,0.4394,0.88,0.1343,4,29,33,0.0
2011-04-20,2,0,4,0,3,1,1,0.42,0.4242,0.94,0.1642,2,5,7,1.0
2011-04-20,2,0,4,0,3,1,1,0.42,0.4242,0.94,0.1642,0,2,2,2.0
2011-04-20,2,0,4,0,3,1,1,0.42,0.4242,0.94,0.0,0,2,2,3.0
2011-04-20,2,0,4,0,3,1,1,0.4,0.4091,1.0,0.1045,5,4,9,4.0
2011-04-20,2,0,4,0,3,1,1,0.4,0.4091,0.94,0.194,1,14,15,5.0
2011-04-20,2,0,4,0,3,1,1,0.42,0.4242,0.94,0.1642,2,62,64,6.0
2011-04-20,2,0,4,0,3,1,1,0.44,0.4394,0.94,0.0,26,211,237,7.0
2011-04-20,2,0,4,0,3,1,1,0.62,0.6061,0.69,0.4627,22,374,396,8.0
2011-04-20,2,0,4,0,3,1,1,0.66,0.6212,0.61,0.2836,27,170,197,9.0
2011-04-20,2,0,4,0,3,1,1,0.62,0.6061,0.69,0.0896,45,86,131,10.0
2011-04-20,2,0,4,0,3,1,1,0.62,0.6061,0.69,0.0896,31,87,118,11.0
2011-04-20,2,0,4,0,3,1,1,0.7,0.6515,0.48,0.3881,28,117,145,12.0
2011-04-20,2,0,4,0,3,1,1,0.7,0.6515,0.48,0.3881,42,135,177,13.0
2011-04-20,2,0,4,0,3,1,1,0.74,0.6515,0.4,0.4627,33,115,148,14.0
2011-04-20,2,0,4,0,3,1,2,0.76,0.6667,0.35,0.3582,32,113,145,15.0
2011-04-20,2,0,4,0,3,1,2,0.76,0.6667,0.35,0.3582,54,201,255,16.0
2011-04-20,2,0,4,0,3,1,2,0.74,0.6515,0.37,0.4179,34,398,432,17.0
2011-04-20,2,0,4,0,3,1,1,0.74,0.6515,0.3,0.3582,56,385,441,18.0
2011-04-20,2,0,4,0,3,1,1,0.7,0.6364,0.32,0.2537,74,309,383,19.0
2011-04-20,2,0,4,0,3,1,1,0.68,0.6212,0.32,0.1045,31,194,225,20.0
2011-04-20,2,0,4,0,3,1,1,0.66,0.6212,0.36,0.2836,38,134,172,21.0
2011-04-20,2,0,4,0,3,1,1,0.62,0.6212,0.41,0.2537,12,105,117,22.0
2011-04-20,2,0,4,0,3,1,1,0.6,0.6212,0.4,0.3284,14,79,93,23.0
2011-04-21,2,0,4,0,4,1,1,0.56,0.5303,0.43,0.3582,11,33,44,0.0
2011-04-21,2,0,4,0,4,1,1,0.52,0.5,0.45,0.2239,6,20,26,1.0
2011-04-21,2,0,4,0,4,1,1,0.5,0.4848,0.42,0.3881,3,10,13,2.0
2011-04-21,2,0,4,0,4,1,2,0.46,0.4545,0.51,0.4627,4,3,7,3.0
2011-04-21,2,0,4,0,4,1,2,0.44,0.4394,0.54,0.4478,2,4,6,4.0
2011-04-21,2,0,4,0,4,1,2,0.42,0.4242,0.54,0.5522,0,14,14,5.0
2011-04-21,2,0,4,0,4,1,2,0.4,0.4091,0.58,0.5821,2,73,75,6.0
2011-04-21,2,0,4,0,4,1,2,0.42,0.4242,0.47,0.4627,15,183,198,7.0
2011-04-21,2,0,4,0,4,1,2,0.4,0.4091,0.5,0.4925,19,346,365,8.0
2011-04-21,2,0,4,0,4,1,2,0.42,0.4242,0.47,0.2836,18,178,196,9.0
2011-04-21,2,0,4,0,4,1,1,0.42,0.4242,0.44,0.3582,25,73,98,10.0
2011-04-21,2,0,4,0,4,1,1,0.44,0.4394,0.41,0.2836,34,99,133,11.0
2011-04-21,2,0,4,0,4,1,1,0.46,0.4545,0.38,0.1642,49,150,199,12.0
2011-04-21,2,0,4,0,4,1,1,0.48,0.4697,0.33,0.3284,55,122,177,13.0
2011-04-21,2,0,4,0,4,1,1,0.5,0.4848,0.34,0.3881,68,160,228,14.0
2011-04-21,2,0,4,0,4,1,1,0.52,0.5,0.29,0.4179,69,166,235,15.0
2011-04-21,2,0,4,0,4,1,1,0.52,0.5,0.27,0.3582,66,228,294,16.0
2011-04-21,2,0,4,0,4,1,1,0.5,0.4848,0.29,0.1642,79,402,481,17.0
2011-04-21,2,0,4,0,4,1,1,0.5,0.4848,0.25,0.2836,71,381,452,18.0
2011-04-21,2,0,4,0,4,1,1,0.46,0.4545,0.28,0.2836,52,272,324,19.0
2011-04-21,2,0,4,0,4,1,1,0.44,0.4394,0.3,0.1343,28,176,204,20.0
2011-04-21,2,0,4,0,4,1,1,0.42,0.4242,0.47,0.194,25,159,184,21.0
2011-04-21,2,0,4,0,4,1,1,0.42,0.4242,0.38,0.0896,31,106,137,22.0
2011-04-21,2,0,4,0,4,1,1,0.4,0.4091,0.43,0.1045,13,86,99,23.0
2011-04-22,2,0,4,0,5,1,1,0.36,0.3485,0.62,0.194,3,30,33,0.0
2011-04-22,2,0,4,0,5,1,1,0.36,0.3333,0.53,0.2537,2,22,24,1.0
2011-04-22,2,0,4,0,5,1,1,0.36,0.3333,0.53,0.2985,2,7,9,2.0
2011-04-22,2,0,4,0,5,1,1,0.36,0.3333,0.53,0.2985,0,2,2,3.0
2011-04-22,2,0,4,0,5,1,1,0.34,0.3182,0.53,0.2836,1,2,3,4.0
2011-04-22,2,0,4,0,5,1,1,0.34,0.3182,0.53,0.2239,0,16,16,5.0
2011-04-22,2,0,4,0,5,1,1,0.34,0.3182,0.53,0.2836,2,47,49,6.0
2011-04-22,2,0,4,0,5,1,2,0.34,0.3182,0.53,0.2836,5,175,180,7.0
2011-04-22,2,0,4,0,5,1,2,0.34,0.3182,0.53,0.2537,15,331,346,8.0
2011-04-22,2,0,4,0,5,1,3,0.34,0.303,0.61,0.2985,17,178,195,9.0
2011-04-22,2,0,4,0,5,1,2,0.36,0.3485,0.62,0.194,32,104,136,10.0
2011-04-22,2,0,4,0,5,1,3,0.34,0.3333,0.66,0.194,23,83,106,11.0
2011-04-22,2,0,4,0,5,1,3,0.34,0.3333,0.76,0.1343,19,61,80,12.0
2011-04-22,2,0,4,0,5,1,3,0.34,0.3333,0.87,0.194,3,37,40,13.0
2011-04-22,2,0,4,0,5,1,3,0.34,0.3182,0.87,0.2537,3,33,36,14.0
2011-04-22,2,0,4,0,5,1,3,0.34,0.3333,0.87,0.194,13,62,75,15.0
2011-04-22,2,0,4,0,5,1,3,0.34,0.3333,0.87,0.1343,4,58,62,16.0
2011-04-22,2,0,4,0,5,1,3,0.32,0.303,0.93,0.2239,6,63,69,17.0
2011-04-22,2,0,4,0,5,1,3,0.32,0.303,0.93,0.2239,4,47,51,18.0
2011-04-22,2,0,4,0,5,1,3,0.32,0.303,0.93,0.2239,7,48,55,19.0
2011-04-22,2,0,4,0,5,1,3,0.32,0.303,0.87,0.2239,8,39,47,20.0
2011-04-22,2,0,4,0,5,1,3,0.3,0.303,0.93,0.1642,5,23,28,21.0
2011-04-22,2,0,4,0,5,1,3,0.3,0.303,1.0,0.1343,3,21,24,22.0
2011-04-22,2,0,4,0,5,1,3,0.32,0.3333,0.93,0.1045,0,17,17,23.0
2011-04-23,2,0,4,0,6,0,2,0.32,0.3182,1.0,0.194,0,18,18,0.0
2011-04-23,2,0,4,0,6,0,2,0.32,0.3182,1.0,0.194,5,11,16,1.0
2011-04-23,2,0,4,0,6,0,3,0.32,0.3333,1.0,0.1343,3,14,17,2.0
2011-04-23,2,0,4,0,6,0,3,0.32,0.3333,1.0,0.0896,0,4,4,3.0
2011-04-23,2,0,4,0,6,0,3,0.34,0.3636,1.0,0.0,2,3,5,4.0
2011-04-23,2,0,4,0,6,0,3,0.34,0.3636,1.0,0.0,1,6,7,5.0
2011-04-23,2,0,4,0,6,0,2,0.34,0.3333,1.0,0.1642,0,11,11,6.0
2011-04-23,2,0,4,0,6,0,3,0.34,0.3333,1.0,0.1642,2,17,19,7.0
2011-04-23,2,0,4,0,6,0,2,0.36,0.3333,1.0,0.2537,15,32,47,8.0
2011-04-23,2,0,4,0,6,0,2,0.38,0.3939,0.94,0.2985,13,55,68,9.0
2011-04-23,2,0,4,0,6,0,2,0.42,0.4242,0.88,0.2239,36,93,129,10.0
2011-04-23,2,0,4,0,6,0,2,0.46,0.4545,0.88,0.2239,68,164,232,11.0
2011-04-23,2,0,4,0,6,0,1,0.52,0.5,0.83,0.4179,94,197,291,12.0
2011-04-23,2,0,4,0,6,0,1,0.52,0.5,0.83,0.3881,126,186,312,13.0
2011-04-23,2,0,4,0,6,0,1,0.58,0.5455,0.78,0.3582,182,209,391,14.0
2011-04-23,2,0,4,0,6,0,1,0.6,0.5909,0.73,0.3881,171,226,397,15.0
2011-04-23,2,0,4,0,6,0,1,0.6,0.5909,0.73,0.2836,180,246,426,16.0
2011-04-23,2,0,4,0,6,0,1,0.6,0.5909,0.73,0.3284,168,215,383,17.0
2011-04-23,2,0,4,0,6,0,1,0.58,0.5455,0.78,0.194,149,227,376,18.0
2011-04-23,2,0,4,0,6,0,1,0.56,0.5303,0.83,0.2836,84,199,283,19.0
